1, none, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
293, nether, regions_unexplored:blackstone_basin, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
294, nether, regions_unexplored:blackstone_basin, MONSTER, alexsmobs:farseer, 30, 1, 1
295, nether, regions_unexplored:blackstone_basin, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
296, nether, regions_unexplored:blackstone_basin, CREATURE, alexsmobs:laviathan, 15, 1, 1
297, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:ghoul, 25, 2, 5
298, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
299, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
300, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
301, forest, regions_unexplored:blackwood_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
302, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
303, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
304, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
305, forest, regions_unexplored:blackwood_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
306, forest, regions_unexplored:blackwood_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
307, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
308, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
309, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:crow, 10, 3, 5
310, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
311, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
312, forest, regions_unexplored:blackwood_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
313, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
314, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
315, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
316, forest, regions_unexplored:blackwood_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
317, forest, regions_unexplored:blackwood_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
318, forest, regions_unexplored:blackwood_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
319, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
320, none, fokastudio:blazing_dunes, MONSTER, alexsmobs:farseer, 30, 1, 1
321, none, stellarity:blazing_dunes, MONSTER, alexsmobs:farseer, 30, 1, 1
322, none, stellarity:blazing_dunes, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
323, none, stellarity:blazing_dunes, CREATURE, alexsmobs:endergrade, 10, 2, 6
324, none, stellarity:blazing_dunes, CREATURE, alexsmobs:spectre, 10, 1, 2
325, none, stellarity:blazing_dunes, CREATURE, alexsmobs:enderiophage, 10, 2, 2
326, none, stellarity:blazing_dunes, CREATURE, alexsmobs:cosmaw, 10, 1, 2
327, none, stellarity:blazing_dunes, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
328, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
329, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
330, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
331, forest, regions_unexplored:boreal_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
332, forest, regions_unexplored:boreal_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
333, forest, regions_unexplored:boreal_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
334, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
335, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
336, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
337, forest, regions_unexplored:boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
338, forest, regions_unexplored:boreal_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
339, forest, regions_unexplored:boreal_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
340, forest, regions_unexplored:boreal_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
341, forest, regions_unexplored:boreal_forest, CREATURE, alexsmobs:crow, 10, 3, 5
342, forest, regions_unexplored:boreal_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
343, forest, regions_unexplored:boreal_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
344, forest, regions_unexplored:boreal_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
345, forest, regions_unexplored:boreal_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
346, forest, regions_unexplored:boreal_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
347, forest, regions_unexplored:boreal_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
348, forest, regions_unexplored:boreal_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
349, forest, regions_unexplored:boreal_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
350, beach, regions_unexplored:chalk_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
351, beach, regions_unexplored:chalk_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
352, beach, regions_unexplored:chalk_cliffs, MONSTER, alexsmobs:farseer, 30, 1, 1
353, beach, regions_unexplored:chalk_cliffs, MONSTER, alexsmobs:murmur, 10, 1, 1
354, beach, regions_unexplored:chalk_cliffs, MONSTER, fromtheshadows:bulldrogioth, 15, 1, 1
355, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
356, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
357, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
358, beach, regions_unexplored:chalk_cliffs, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
359, beach, regions_unexplored:chalk_cliffs, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
360, beach, regions_unexplored:chalk_cliffs, CREATURE, alexsmobs:seal, 20, 3, 8
361, beach, regions_unexplored:chalk_cliffs, CREATURE, alexsmobs:seagull, 21, 3, 6
362, beach, regions_unexplored:chalk_cliffs, CREATURE, ars_nouveau:drygmy, 10, 1, 2
363, beach, regions_unexplored:chalk_cliffs, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
364, beach, regions_unexplored:chalk_cliffs, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
365, beach, regions_unexplored:chalk_cliffs, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
366, beach, regions_unexplored:chalk_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
367, beach, regions_unexplored:chalk_cliffs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
368, beach, regions_unexplored:chalk_cliffs, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
369, beach, regions_unexplored:chalk_cliffs, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
370, extreme_hills, minecraft:cherry_grove, MONSTER, alexsmobs:centipede_head, 10, 1, 1
371, extreme_hills, minecraft:cherry_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
372, extreme_hills, minecraft:cherry_grove, MONSTER, alexsmobs:murmur, 10, 1, 1
373, extreme_hills, minecraft:cherry_grove, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
374, extreme_hills, minecraft:cherry_grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
375, extreme_hills, minecraft:cherry_grove, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
376, extreme_hills, minecraft:cherry_grove, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
377, extreme_hills, minecraft:cherry_grove, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
378, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
379, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:hummingbird, 19, 7, 7
380, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:sunbird, 10, 1, 1
381, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
382, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:crow, 10, 3, 5
383, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:tiger, 30, 1, 3
384, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:skunk, 10, 1, 2
385, extreme_hills, minecraft:cherry_grove, CREATURE, alexsmobs:blue_jay, 16, 2, 4
386, extreme_hills, minecraft:cherry_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
387, extreme_hills, minecraft:cherry_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
388, extreme_hills, minecraft:cherry_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
389, extreme_hills, minecraft:cherry_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
390, extreme_hills, minecraft:cherry_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
391, extreme_hills, minecraft:cherry_grove, AMBIENT, alexsmobs:cockroach, 10, 5, 5
392, extreme_hills, minecraft:cherry_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
393, forest, regions_unexplored:cherry_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
394, forest, regions_unexplored:cherry_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
395, forest, regions_unexplored:cherry_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
396, forest, regions_unexplored:cherry_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
397, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
398, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
399, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
400, forest, regions_unexplored:cherry_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
401, forest, regions_unexplored:cherry_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
402, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
403, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:raccoon, 10, 2, 4
404, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:crow, 10, 3, 5
405, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
406, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:skunk, 10, 1, 2
407, forest, regions_unexplored:cherry_hills, CREATURE, alexsmobs:blue_jay, 16, 2, 4
408, forest, regions_unexplored:cherry_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
409, forest, regions_unexplored:cherry_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
410, forest, regions_unexplored:cherry_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
411, forest, regions_unexplored:cherry_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
412, forest, regions_unexplored:cherry_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
413, forest, regions_unexplored:cherry_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
414, forest, regions_unexplored:cherry_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
415, none, fokastudio:chorus_jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
416, none, nyctocosm:cimmerian_gorge, MONSTER, alexsmobs:farseer, 30, 1, 1
417, taiga, regions_unexplored:cold_boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
418, taiga, regions_unexplored:cold_boreal_forest, MONSTER, graveyard:nightmare, 10, 1, 1
419, taiga, regions_unexplored:cold_boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
420, taiga, regions_unexplored:cold_boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
421, taiga, regions_unexplored:cold_boreal_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
422, taiga, regions_unexplored:cold_boreal_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
423, taiga, regions_unexplored:cold_boreal_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
424, taiga, regions_unexplored:cold_boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
425, taiga, regions_unexplored:cold_boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
426, taiga, regions_unexplored:cold_boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
427, taiga, regions_unexplored:cold_boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
428, taiga, regions_unexplored:cold_boreal_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
429, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
430, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:moose, 10, 3, 4
431, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
432, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
433, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:crow, 10, 3, 5
434, taiga, regions_unexplored:cold_boreal_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
435, taiga, regions_unexplored:cold_boreal_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
436, taiga, regions_unexplored:cold_boreal_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
437, taiga, regions_unexplored:cold_boreal_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
438, taiga, regions_unexplored:cold_boreal_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
439, taiga, regions_unexplored:cold_boreal_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
440, taiga, regions_unexplored:cold_boreal_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
441, taiga, regions_unexplored:cold_boreal_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
442, forest, regions_unexplored:cold_deciduous_forest, MONSTER, graveyard:nightmare, 10, 1, 1
443, forest, regions_unexplored:cold_deciduous_forest, MONSTER, graveyard:revenant, 25, 5, 8
444, forest, regions_unexplored:cold_deciduous_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
445, forest, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
446, forest, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
447, forest, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
448, forest, regions_unexplored:cold_deciduous_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
449, forest, regions_unexplored:cold_deciduous_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
450, forest, regions_unexplored:cold_deciduous_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
451, forest, regions_unexplored:cold_deciduous_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
452, forest, regions_unexplored:cold_deciduous_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
453, forest, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
454, forest, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
455, forest, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
456, forest, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:crow, 10, 3, 5
457, forest, regions_unexplored:cold_deciduous_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
458, forest, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
459, forest, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
460, forest, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
461, forest, regions_unexplored:cold_deciduous_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
462, forest, regions_unexplored:cold_deciduous_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
463, forest, regions_unexplored:cold_deciduous_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
464, forest, regions_unexplored:cold_deciduous_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
465, ocean, minecraft:cold_ocean, MONSTER, graveyard:revenant, 25, 5, 8
466, ocean, minecraft:cold_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
467, ocean, minecraft:cold_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
468, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
469, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
470, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
471, ocean, minecraft:cold_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
472, ocean, minecraft:cold_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
473, ocean, minecraft:cold_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
474, ocean, minecraft:cold_ocean, CREATURE, alexsmobs:seal, 20, 3, 8
475, ocean, minecraft:cold_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
476, ocean, minecraft:cold_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
477, ocean, minecraft:cold_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
478, ocean, minecraft:cold_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
479, ocean, minecraft:cold_ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
480, ocean, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
481, ocean, minecraft:cold_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
482, ocean, minecraft:cold_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
483, river, regions_unexplored:cold_river, MONSTER, graveyard:revenant, 25, 5, 8
484, river, regions_unexplored:cold_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
485, river, regions_unexplored:cold_river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
486, river, regions_unexplored:cold_river, MONSTER, alexsmobs:farseer, 30, 1, 1
487, river, regions_unexplored:cold_river, MONSTER, alexsmobs:murmur, 10, 1, 1
488, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
489, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
490, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
491, river, regions_unexplored:cold_river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
492, river, regions_unexplored:cold_river, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
493, river, regions_unexplored:cold_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
494, river, regions_unexplored:cold_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
495, river, regions_unexplored:cold_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
496, river, regions_unexplored:cold_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
497, river, regions_unexplored:cold_river, AMBIENT, alexsmobs:fly, 10, 2, 3
498, river, regions_unexplored:cold_river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
499, river, regions_unexplored:cold_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
500, nether, regions_unexplored:corrupted_holt, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
501, nether, regions_unexplored:corrupted_holt, MONSTER, alexsmobs:farseer, 30, 1, 1
502, nether, regions_unexplored:corrupted_holt, MONSTER, alexsmobs:skreecher, 10, 1, 1
503, nether, regions_unexplored:corrupted_holt, CREATURE, alexsmobs:laviathan, 15, 1, 1
504, nether, minecraft:crimson_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
505, nether, minecraft:crimson_forest, MONSTER, alexsmobs:crimson_mosquito, 15, 4, 4
506, nether, minecraft:crimson_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
507, nether, minecraft:crimson_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
508, none, fokastudio:crystal_crags, MONSTER, alexsmobs:farseer, 30, 1, 1
509, none, stellarity:crystal_crags, MONSTER, alexsmobs:farseer, 30, 1, 1
510, none, stellarity:crystal_crags, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
511, none, stellarity:crystal_crags, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
512, none, stellarity:crystal_crags, CREATURE, alexsmobs:endergrade, 10, 2, 6
513, none, stellarity:crystal_crags, CREATURE, alexsmobs:spectre, 10, 1, 2
514, none, stellarity:crystal_crags, CREATURE, alexsmobs:enderiophage, 10, 2, 2
515, none, stellarity:crystal_crags, CREATURE, alexsmobs:cosmaw, 10, 1, 2
516, none, stellarity:crystal_crags, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
517, forest, minecraft:dark_forest, MONSTER, graveyard:ghoul, 25, 2, 5
518, forest, minecraft:dark_forest, MONSTER, graveyard:reaper, 10, 2, 3
519, forest, minecraft:dark_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
520, forest, minecraft:dark_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
521, forest, minecraft:dark_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
522, forest, minecraft:dark_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
523, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
524, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
